PLC Current cycle time,PLC The shortest cycle time,PLC The longest cycle time,PLC Min runtime,PLC Max runtime,PLC Running Status,Current_time,Pump Speed,SG lEVEL,Year,Month,Day,Hour,Minute,Second,Millisecond,label,CycleTimeDifference,MaxRuntimeRatio,longestimetimeRatio,cycle_maxrun,RF_Predictions,SVM_Predictions,GB_Predictions,LR_Predictions,XGboost_Predictions,NN_Binary_Predictions
1357552,1001561,0,0,2063000,0,20:57.0,100.0,14.20364475,2024,1,22,16,20,57,42,Normal,343026.0,1.5196471295390526,0.0,225727.40298206496,0,0,1,0,0,0
1132698,1001561,0,0,2063000,0,20:57.0,100.0,14.20364475,2024,1,22,16,20,57,49,Normal,224854.0,1.8213151254791657,0.0,123456.9443005332,0,0,1,0,0,0
1038249,1001561,0,0,2063000,0,20:57.1,100.0,14.20364475,2024,1,22,16,20,57,55,Normal,94449.0,1.9869992651088515,0.0,47533.48511924382,0,0,1,0,0,0
1038955,1001561,0,0,2063000,0,20:57.1,100.0,14.20364475,2024,1,22,16,20,57,62,Normal,706.0,1.9856490415850543,0.0,355.5512506059137,0,1,1,1,0,0
1013834,1001561,0,0,2063000,0,20:57.1,100.0,14.20364475,2024,1,22,16,20,57,68,Normal,25121.0,2.0348498866678373,0.0,12345.382411051865,1,0,1,1,0,0
1065289,1001561,0,0,2063000,0,20:57.1,100.0,14.20364475,2024,1,22,16,20,57,74,Normal,51455.0,1.9365636930447983,0.0,26570.259571013088,1,0,1,1,0,0
1010832,1001561,0,0,2063000,0,20:57.1,100.0,14.20364475,2024,1,22,16,20,57,80,Normal,54457.0,2.0408930465200945,0.0,26682.926914202617,1,0,1,1,0,0
1010044,1001561,0,0,2063000,0,20:57.1,100.0,14.20364475,2024,1,22,16,20,57,86,Normal,788.0,2.042485277869083,0.0,385.8044944255938,0,1,1,1,0,0
1009940,1001561,0,0,2063000,0,20:57.1,100.0,14.20364475,2024,1,22,16,20,57,92,Normal,104.0,2.0426956056795453,0.0,50.91311682016481,0,1,1,1,0,1
1032000,1001561,0,0,2063000,0,20:57.1,100.0,14.20364475,2024,1,22,16,20,57,98,Normal,22060.0,1.999031007751938,0.0,11035.34658264663,1,1,1,1,0,0
1008582,1001561,0,0,2063000,0,20:57.1,100.0,14.20280552,2024,1,22,16,20,57,105,Normal,23418.0,2.0454459825775198,0.0,11448.847928259816,1,1,1,1,0,0
1023190,1001561,0,0,2063000,0,20:57.1,100.0,14.20280552,2024,1,22,16,20,57,111,Normal,14608.0,2.016243317467919,0.0,7245.157304895783,1,1,1,1,0,0
1010519,1001561,0,0,2063000,0,20:57.1,100.0,14.20280552,2024,1,22,16,20,57,116,Normal,12671.0,2.0415251964584535,0.0,6206.634148812409,1,1,1,1,0,0
1053951,1001561,0,0,2063000,0,20:57.1,100.0,14.20280552,2024,1,22,16,20,57,123,Normal,43432.0,1.957396501355376,0.0,22188.65721376636,0,0,1,1,0,0
1010782,1001561,0,0,2063000,0,20:57.1,100.0,14.20280552,2024,1,22,16,20,57,129,Normal,43169.0,2.0409940026632847,0.0,21150.96856907416,0,0,1,1,0,0
1025312,1001561,0,0,2063000,0,20:57.1,100.0,14.20280552,2024,1,22,16,20,57,135,Normal,14530.0,2.0120704722074843,0.0,7221.417043141057,1,1,1,1,0,0
1010676,1001561,0,0,2063000,0,20:57.1,100.0,14.20280552,2024,1,22,16,20,57,141,Normal,14636.0,2.041208062722376,0.0,7170.263662627242,1,1,1,1,0,0
1019887,1001561,0,0,2063000,0,20:57.1,100.0,14.20280552,2024,1,22,16,20,57,147,Normal,9211.0,2.022773111138783,0.0,4553.649615608338,1,1,1,1,0,0
1010916,1001561,0,0,2063000,0,20:57.2,100.0,14.20280552,2024,1,22,16,20,57,154,Normal,8971.0,2.04072346268137,0.0,4395.990031992244,1,1,1,1,0,0
1014838,1001561,0,0,2063000,0,20:57.2,100.0,14.20280552,2024,1,22,16,20,57,159,Normal,3922.0,2.0328367680358834,0.0,1929.323623848764,0,1,1,1,0,0
1064184,1001561,0,0,2063000,0,20:57.2,100.0,14.20280552,2024,1,22,16,20,57,165,Normal,49346.0,1.9385745322237509,0.0,25454.786070770722,1,0,1,1,0,0
1034072,1001561,0,0,2063000,0,20:57.2,100.0,14.20280552,2024,1,22,16,20,57,171,Normal,30112.0,1.9950254914551404,0.0,15093.541475521086,1,0,1,1,0,0
1010503,1001561,0,0,2063000,0,20:57.2,100.0,14.20280552,2024,1,22,16,20,57,178,Normal,23569.0,2.041557521353227,0.0,11544.617162869608,1,1,1,1,0,0
1017412,1001561,0,0,2063000,0,20:57.2,100.0,14.20280552,2024,1,22,16,20,57,184,Normal,6909.0,2.027693795630482,0.0,3407.31919922443,0,1,1,1,0,0
1010387,1001561,0,0,2063000,0,20:57.2,100.0,14.20280552,2024,1,22,16,20,57,190,Normal,7025.0,2.0417919074572417,0.0,3440.6052714493453,0,1,1,1,0,0
1010909,1001561,0,0,2063000,0,20:57.2,100.0,14.20280552,2024,1,22,16,20,57,197,Normal,522.0,2.04073759359151,0.0,255.78986815317498,0,1,1,1,0,0
1009588,1001561,0,0,2063000,0,20:57.2,100.0,14.20196724,2024,1,22,16,20,57,204,Normal,1321.0,2.0434078059564893,0.0,646.4690974309258,0,1,1,1,0,0
1019065,1001561,0,0,2063000,0,20:57.2,100.0,14.20196724,2024,1,22,16,20,57,209,Normal,9477.0,2.0244047239381198,0.0,4681.3761536597185,1,1,1,1,0,0
1137428,1001561,0,0,2063000,0,20:57.2,100.0,14.20196724,2024,1,22,16,20,57,216,Normal,118363.0,1.8137411774635406,0.0,65259.0355618032,0,0,1,0,0,0
1400153,1001561,0,0,2063000,0,20:57.2,100.0,14.20196724,2024,1,22,16,20,57,222,Normal,262725.0,1.473410405862788,0.0,178310.80801017935,0,0,1,0,0,0
1076867,1001561,0,0,2063000,0,20:57.2,100.0,14.20196724,2024,1,22,16,20,57,229,Normal,323286.0,1.9157426125974704,0.0,168752.31457198254,0,0,1,0,0,0
1011802,1001561,0,0,2063000,0,20:57.2,100.0,14.20196724,2024,1,22,16,20,57,235,Normal,65065.0,2.038936471760285,0.0,31911.24436742608,0,0,1,0,0,0
1010219,1001561,0,0,2063000,0,20:57.2,100.0,14.20196724,2024,1,22,16,20,57,242,Normal,1583.0,2.042131458624318,0.0,775.1704687348522,0,1,1,1,0,0
1010634,1001561,0,0,2063000,0,20:57.2,100.0,14.20196724,2024,1,22,16,20,57,248,Normal,415.0,2.041292891392928,0.0,203.30252544837614,0,1,1,1,0,1
1353726,1001561,0,0,2063000,0,20:57.3,100.0,14.20196724,2024,1,22,16,20,57,253,Normal,343092.0,1.5239420680403568,0.0,225134.5423131362,0,0,1,0,0,0
1114889,1001561,0,0,2063000,0,20:57.3,100.0,14.20196724,2024,1,22,16,20,57,259,Normal,238837.0,1.8504084263097045,0.0,129072.58560009694,0,0,1,0,0,0
1010006,1001561,0,0,2063000,0,20:57.3,100.0,14.20196724,2024,1,22,16,20,57,266,Normal,104883.0,2.0425621233933264,0.0,51348.744206495394,0,0,1,0,0,0
1034974,1001561,0,0,2063000,0,20:57.3,100.0,14.20196724,2024,1,22,16,20,57,272,Normal,24968.0,1.9932867878806617,0.0,12526.044998545807,1,0,1,1,0,0
1010983,1001561,0,0,2063000,0,20:57.3,100.0,14.20196724,2024,1,22,16,20,57,278,Normal,23991.0,2.0405882195843055,0.0,11756.904097430926,1,1,1,1,0,0
1010192,1001561,0,0,2063000,0,20:57.3,100.0,14.20196724,2024,1,22,16,20,57,285,Normal,791.0,2.0421860398815275,0.0,387.3300397479399,0,1,1,1,0,0
1044635,1001561,0,0,2063000,0,20:57.3,100.0,14.20196724,2024,1,22,16,20,57,290,Normal,34443.0,1.9748524604287623,0.0,17440.796560833736,0,0,1,1,0,0
1042479,1001561,0,0,2063000,0,20:57.3,100.0,14.20112801,2024,1,22,16,20,57,297,Normal,2156.0,1.9789367459680243,0.0,1089.4739331071255,0,1,1,1,0,0
1295303,1001561,0,0,2063000,0,20:57.3,100.0,14.20112801,2024,1,22,16,20,57,303,Normal,252824.0,1.592677543401042,0.0,158741.48602617547,0,0,1,0,0,0
1010274,1001561,0,0,2063000,0,20:57.3,100.0,14.20112801,2024,1,22,16,20,57,310,Normal,285029.0,2.0420202836062296,0.0,139581.86521861368,0,0,1,0,0,0
1094425,1001561,0,0,2063000,0,20:57.3,100.0,14.20112801,2024,1,22,16,20,57,315,Normal,84151.0,1.8850081092811293,0.0,44642.24826708677,0,0,1,0,0,0
1009645,1001561,0,0,2063000,0,20:57.3,100.0,14.20112801,2024,1,22,16,20,57,321,Normal,84780.0,2.043292444374013,0.0,41491.85802229762,1,0,1,0,0,0
1045575,1001561,0,0,2063000,0,20:57.3,100.0,14.20112801,2024,1,22,16,20,57,327,Normal,35930.0,1.9730770150395716,0.0,18210.135603490064,0,0,1,1,0,0
1009976,1001561,0,0,2063000,0,20:57.3,100.0,14.20112801,2024,1,22,16,20,57,334,Normal,35599.0,2.0426227949971087,0.0,17428.083191468737,0,0,1,1,0,0
1026851,1001561,0,0,2063000,0,20:57.3,100.0,14.20112801,2024,1,22,16,20,57,340,Normal,16875.0,2.009054867746148,0.0,8399.471946194863,1,1,1,1,0,0
1054220,1001561,0,0,2063000,0,20:57.3,100.0,14.20112801,2024,1,22,16,20,57,347,Normal,27369.0,1.956897042363074,0.0,13985.917198254969,1,0,1,1,0,0
1045125,1001561,0,0,2063000,0,20:57.4,100.0,14.20112801,2024,1,22,16,20,57,352,Normal,9095.0,1.973926563808157,0.0,4607.567559379544,1,1,1,1,0,0
1122071,1001561,0,0,2063000,0,20:57.4,100.0,14.20112801,2024,1,22,16,20,57,359,Normal,76946.0,1.8385645828116046,0.0,41851.12707998061,0,0,1,0,0,0
1010304,1001561,0,0,2063000,0,20:57.4,100.0,14.20112801,2024,1,22,16,20,57,365,Normal,111767.0,2.0419596477891804,0.0,54735.165859428016,1,0,1,0,0,0
1010908,1001561,0,0,2063000,0,20:57.4,100.0,14.20112801,2024,1,22,16,20,57,372,Normal,604.0,2.040739612308934,0.0,295.97112554532237,0,1,1,1,0,0
1026642,1001561,0,0,2063000,0,20:57.4,100.0,14.20112801,2024,1,22,16,20,57,378,Normal,15734.0,2.0094638637421807,0.0,7829.94921376636,1,1,1,1,0,0
1393649,1001561,0,0,2063000,0,20:57.4,100.0,14.20112801,2024,1,22,16,20,57,384,Normal,367007.0,1.4802866431935158,0.0,247929.68421861366,0,0,1,0,0,0
1010100,1001561,0,0,2063000,0,20:57.4,100.0,14.20112801,2024,1,22,16,20,57,391,Normal,383549.0,2.042372042372042,0.0,187795.8530780417,0,0,1,0,0,0
1009212,1001561,0,0,2063000,0,20:57.4,100.0,14.20112801,2024,1,22,16,20,57,398,Normal,888.0,2.04416911412072,0.0,434.40632864760056,0,1,1,1,0,0
1397646,1001561,0,0,2063000,0,20:57.4,100.0,14.20028782,2024,1,22,16,20,57,404,Normal,388434.0,1.4760533067743906,0.0,263157.1625613185,0,0,1,0,0,0
1009648,1001561,0,0,2063000,0,20:57.4,100.0,14.20028782,2024,1,22,16,20,57,411,Normal,387998.0,2.0432863730725956,0.0,189889.1927794474,0,0,1,0,0,0
1010262,1001561,0,0,2063000,0,20:57.4,100.0,14.20028782,2024,1,22,16,20,57,418,Normal,614.0,2.0420445389413837,0.0,300.67904411051865,0,1,1,1,0,0
1011150,1001561,0,0,2063000,0,20:57.4,100.0,14.20028782,2024,1,22,16,20,57,424,Normal,888.0,2.040251199129704,0.0,435.24052350945226,0,1,1,1,0,0
1013508,1001561,0,0,2063000,0,20:57.4,100.0,14.20028782,2024,1,22,16,20,57,431,Normal,2358.0,2.0355044064773047,0.0,1158.4352224915172,0,1,1,1,0,0
1017137,1001561,0,0,2063000,0,20:57.4,100.0,14.20028782,2024,1,22,16,20,57,438,Normal,3629.0,2.028242016562174,0.0,1789.23420891905,0,1,1,1,0,0
1010194,1001561,0,0,2063000,0,20:57.4,100.0,14.20028782,2024,1,22,16,20,57,443,Normal,6943.0,2.0421819967253816,0.0,3399.7949306834703,0,1,1,1,0,0
1010380,1001561,0,0,2063000,0,20:57.4,100.0,14.20028782,2024,1,22,16,20,57,450,Normal,186.0,2.041806053168115,0.0,91.09582161900146,0,1,1,1,0,1
1284796,1001561,0,0,2063000,0,20:57.5,100.0,14.20028782,2024,1,22,16,20,57,456,Normal,274416.0,1.605702383880398,0.0,170900.91087542413,0,0,1,0,0,0
1011350,1001561,0,0,2063000,0,20:57.5,100.0,14.20028782,2024,1,22,16,20,57,464,Normal,273446.0,2.0398477282839766,0.0,134052.1629180805,0,0,1,0,0,0
1221664,1001561,0,0,2063000,0,20:57.5,100.0,14.20028782,2024,1,22,16,20,57,470,Normal,210314.0,1.688680357283181,0.0,124543.40402132816,0,0,1,0,0,0
1010093,1001561,0,0,2063000,0,20:57.5,100.0,14.20028782,2024,1,22,16,20,57,477,Normal,211571.0,2.042386196122535,0.0,103590.10475181775,0,0,1,0,0,0
1011140,1001561,0,0,2063000,0,20:57.5,100.0,14.20028782,2024,1,22,16,20,57,483,Normal,1047.0,2.04027137686176,0.0,513.1670285991274,0,1,1,1,0,0
1023589,1001561,0,0,2063000,0,20:57.5,100.0,14.20028782,2024,1,22,16,20,57,489,Normal,12449.0,2.0154573759585146,0.0,6176.761735821619,1,1,1,1,0,0
1010331,1001561,0,0,2063000,0,20:57.5,100.0,14.20028782,2024,1,22,16,20,57,497,Normal,13258.0,2.041905078632646,0.0,6492.9560824042655,1,1,1,1,0,0
1032200,1001561,0,0,2063000,0,20:57.5,100.0,14.19944763,2024,1,22,16,20,57,503,Normal,21869.0,1.998643673706646,0.0,10941.920407174019,1,1,1,1,0,0
1278392,1001561,0,0,2063000,0,20:57.5,100.0,14.19944763,2024,1,22,16,20,57,510,Normal,246192.0,1.6137460184356598,0.0,152559.32295879786,0,0,1,0,0,0
1375191,1001561,0,0,2063000,0,20:57.5,100.0,14.19944763,2024,1,22,16,20,57,516,Normal,96799.0,1.500155251161475,0.0,64525.9881769268,0,0,1,0,0,0
1286844,1001561,0,0,2063000,0,20:57.5,100.0,14.19944763,2024,1,22,16,20,57,522,Normal,88347.0,1.6031469237918505,0.0,55108.48612118274,0,0,1,0,0,0
1043546,1001561,0,0,2063000,0,20:57.5,100.0,14.19944763,2024,1,22,16,20,57,528,Normal,243298.0,1.9769133320428616,0.0,123069.63388657295,0,0,1,0,0,0
1021657,1001561,0,0,2063000,0,20:57.5,100.0,14.19944763,2024,1,22,16,20,57,535,Normal,21889.0,2.0192686978114964,0.0,10840.063050412022,1,1,1,1,0,0
1009408,1001561,0,0,2063000,0,20:57.5,100.0,14.19944763,2024,1,22,16,20,57,542,Normal,12249.0,2.0437721912249556,0.0,5993.329419292293,1,1,1,1,0,0
1011578,1001561,0,0,2063000,0,20:57.5,100.0,14.19944763,2024,1,22,16,20,57,548,Normal,2170.0,2.039387966128168,0.0,1064.0447212796896,0,1,1,1,0,0
1009838,1001561,0,0,2063000,0,20:57.6,100.0,14.19944763,2024,1,22,16,20,57,554,Normal,1740.0,2.042901930804743,0.0,851.7295782840523,0,1,1,1,0,0
1010323,1001561,0,0,2063000,0,20:57.6,100.0,14.19944763,2024,1,22,16,20,57,566,Normal,485.0,2.041921246967554,0.0,237.52140329617063,0,1,1,1,0,0
1287379,1001561,0,0,2063000,0,20:57.6,100.0,14.19944763,2024,1,22,16,20,57,572,Normal,277056.0,1.6024806991569693,0.0,172891.94194086283,0,0,1,0,0,0
1050093,1001561,0,0,2063000,0,20:57.6,100.0,14.19944763,2024,1,22,16,20,57,580,Normal,237286.0,1.9645878984051888,0.0,120781.56451672323,0,0,1,0,0,0
1023834,1001561,0,0,2063000,0,20:57.6,100.0,14.19944763,2024,1,22,16,20,57,586,Normal,26259.0,2.0149750838514837,0.0,13031.922930683471,1,0,1,1,0,0
1010205,1001561,0,0,2063000,0,20:57.6,100.0,14.19944763,2024,1,22,16,20,57,593,Normal,13629.0,2.0421597596527437,0.0,6673.816745031508,1,1,1,1,0,0
1010334,1001561,0,0,2063000,0,20:57.6,100.0,14.19860649,2024,1,22,16,20,57,601,Normal,129.0,2.041899015573068,0.0,63.17648376151236,0,1,1,1,0,1
1009568,1001561,0,0,2063000,0,20:57.6,100.0,14.19860649,2024,1,22,16,20,57,607,Normal,766.0,2.0434482867919743,0.0,374.8565622879302,0,1,1,1,0,0
1010267,1001561,0,0,2063000,0,20:57.6,100.0,14.19860649,2024,1,22,16,20,57,614,Normal,699.0,2.04203443248171,0.0,342.3056873485216,0,1,1,1,0,0
1033558,1001561,0,0,2063000,0,20:57.6,100.0,14.19860649,2024,1,22,16,20,57,620,Normal,23291.0,1.9960176400356826,0.0,11668.734550654386,1,1,1,1,0,0
1044697,1001561,0,0,2063000,0,20:57.6,100.0,14.19860649,2024,1,22,16,20,57,626,Normal,11139.0,1.974735258165765,0.0,5640.756123606398,1,1,1,1,0,0
1010908,1001561,0,0,2063000,0,20:57.6,100.0,14.19860649,2024,1,22,16,20,57,633,Normal,33789.0,2.040739612308934,0.0,16557.232385845855,0,0,1,1,0,0
1010430,1001561,0,0,2063000,0,20:57.6,100.0,14.19860649,2024,1,22,16,20,57,640,Normal,478.0,2.0417050166760684,0.0,234.1180513814833,0,1,1,1,0,0
1080113,1001561,0,0,2063000,0,20:57.6,100.0,14.19860649,2024,1,22,16,20,57,646,Normal,69683.0,1.9099853441260313,0.0,36483.52601987397,0,0,1,0,0,0
1109799,1001561,0,0,2063000,0,20:57.7,100.0,14.19860649,2024,1,22,16,20,57,652,Normal,29686.0,1.8588951693054327,0.0,15969.700976248183,0,0,1,1,0,0
1091948,1001561,0,0,2063000,0,20:57.7,100.0,14.19860649,2024,1,22,16,20,57,659,Normal,17851.0,1.889284105103906,0.0,9448.552471158508,1,1,1,1,0,0
1265356,1001561,0,0,2063000,0,20:57.7,100.0,14.19860649,2024,1,22,16,20,57,665,Normal,173408.0,1.6303712156894976,0.0,106361.05344062045,0,0,1,0,0,0
1019209,1001561,0,0,2063000,0,20:57.7,100.0,14.19860649,2024,1,22,16,20,57,673,Normal,246147.0,2.0241187038183535,0.0,121606.99841153658,0,0,1,0,0,0
1026167,1001561,0,0,2063000,0,20:57.7,100.0,14.19860649,2024,1,22,16,20,57,681,Normal,6958.0,2.010394019686854,0.0,3461.0130809500724,0,1,1,1,0,0
1067566,1001561,0,0,2063000,0,20:57.7,100.0,14.19860649,2024,1,22,16,20,57,687,Normal,41399.0,1.9324332172437113,0.0,21423.2500407174,0,0,1,1,0,0
1015077,1001561,0,0,2063000,0,20:57.7,100.0,14.19860649,2024,1,22,16,20,57,694,Normal,52489.0,2.0323581363778316,0.0,25826.64888657295,1,0,1,1,0,0
1014058,1001561,0,0,2063000,0,20:57.7,100.0,14.19776535,2024,1,22,16,20,57,702,Normal,1019.0,2.034400399188212,0.0,500.8846834706738,0,1,1,1,0,0
1059817,1001561,0,0,2063000,0,20:57.7,100.0,14.19776535,2024,1,22,16,20,57,709,Normal,45759.0,1.946562472577813,0.0,23507.59384537082,1,0,1,1,0,0
1016291,1001561,0,0,2063000,0,20:57.7,100.0,14.19776535,2024,1,22,16,20,57,716,Normal,43526.0,2.0299304037918273,0.0,21442.11442850218,0,0,1,1,0,0
1045396,1001561,0,0,2063000,0,20:57.7,100.0,14.19776535,2024,1,22,16,20,57,723,Normal,29105.0,1.9734148590581941,0.0,14748.546088221037,1,0,1,1,0,0
1009677,1001561,0,0,2063000,0,20:57.7,100.0,14.19776535,2024,1,22,16,20,57,728,Normal,35719.0,2.04322768568562,0.0,17481.654271934076,0,0,1,1,0,0
1018889,1001561,0,0,2063000,0,20:57.7,100.0,14.19776535,2024,1,22,16,20,57,735,Normal,9212.0,2.0247544138762907,0.0,4549.687575375667,1,1,1,1,0,0
1011843,1001561,0,0,2063000,0,20:57.7,100.0,14.19776535,2024,1,22,16,20,57,742,Normal,7046.0,2.038853853809336,0.0,3455.863198254968,0,1,1,1,0,0
